employee_id,employee_code,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,branch_id,department,designation,manager_id,joining_date,experience_years,salary,employment_type,performance_rating,employee_status
573,BKAIEMP783185,Samesh,Raman,Samesh Raman,Male,1986-07-14,samesh.raman573@bankai.com,1286716323,65,Customer Service,Cashier,444.0,2009-07-08,4,35267,Permanent,3.5,Active
574,BKAIEMP119506,Fariq,Mukherjee,Fariq Mukherjee,Male,1972-07-17,fariq.mukherjee574@bankai.com,8743027169,24,Information Technology,Operations Executive,512.0,2020-07-05,11,51653,Contract,4.4,Active
575,BKAIEMP693616,Xalak,Sharma,Xalak Sharma,Female,2002-07-10,xalak.sharma575@bankai.com,9014754692,67,Operations,Customer Service Executive,374.0,2012-07-07,27,29841,Permanent,4.4,Active
576,BKAIEMP764721,Upma,Shankar,Upma Shankar,Female,1992-07-12,upma.shankar576@bankai.com,2916032484,53,Customer Service,Cashier,294.0,2006-07-09,4,30262,Permanent,4.0,Active
577,BKAIEMP935762,Samesh,Dara,Samesh Dara,Male,1986-07-14,samesh.dara577@bankai.com,1185672438,60,Compliance,Relationship Manager,574.0,2013-07-07,15,72657,Permanent,2.6,Active
578,BKAIEMP790666,Balhaar,Shenoy,Balhaar Shenoy,Male,1970-07-18,balhaar.shenoy578@bankai.com,5636004125,23,Retail Banking,Loan Officer,498.0,2026-07-04,17,38625,Permanent,2.7,Active
579,BKAIEMP481088,Bhavna,Butala,Bhavna Butala,Female,2000-07-10,bhavna.butala579@bankai.com,7274220912,51,Loans,Credit Analyst,242.0,2023-07-05,26,87419,Permanent,4.8,Active
580,BKAIEMP364039,Shivani,Ganguly,Shivani Ganguly,Female,1974-07-17,shivani.ganguly580@bankai.com,0427523083,12,Operations,Clerk,126.0,2016-07-06,33,27395,Permanent,4.3,Active
581,BKAIEMP251286,Dalaja,Ramakrishnan,Dalaja Ramakrishnan,Female,1999-07-11,dalaja.ramakrishnan581@bankai.com,7090063353,23,Operations,Clerk,282.0,2012-07-07,13,28690,Permanent,4.0,Active
582,BKAIEMP672255,Shivansh,Bala,Shivansh Bala,Male,1978-07-16,shivansh.bala582@bankai.com,5313122068,61,Operations,Clerk,285.0,2022-07-05,20,27947,Permanent,3.4,Active
583,BKAIEMP982348,Girish,Johal,Girish Johal,Male,2002-07-10,girish.johal583@bankai.com,6133155206,89,Operations,Credit Analyst,260.0,2009-07-08,2,75211,Permanent,4.9,Active
584,BKAIEMP999308,Jagvi,Shanker,Jagvi Shanker,Female,1977-07-16,jagvi.shanker584@bankai.com,1495013649,50,Retail Banking,Relationship Manager,403.0,2018-07-06,15,64719,Permanent,4.6,Active
585,BKAIEMP762021,Frederick,Krishnamurthy,Frederick Krishnamurthy,Male,1985-07-14,frederick.krishnamurthy585@bankai.com,9562525715,99,Risk Management,Credit Analyst,35.0,2018-07-06,28,55249,Permanent,4.9,Active
586,BKAIEMP960085,Udarsh,Raja,Udarsh Raja,Male,1999-07-11,udarsh.raja586@bankai.com,8903091436,21,Customer Service,Sales Executive,519.0,2024-07-04,27,41529,Permanent,4.3,Active
587,BKAIEMP772528,Ayushman,Devan,Ayushman Devan,Male,1994-07-12,ayushman.devan587@bankai.com,7432630397,81,Compliance,Operations Executive,140.0,2026-07-04,3,43128,Permanent,3.3,Active
588,BKAIEMP988102,Nathan,Baral,Nathan Baral,Male,1967-07-19,nathan.baral588@bankai.com,4035533803,88,Risk Management,Loan Officer,328.0,2012-07-07,8,66350,Permanent,2.8,Active
589,BKAIEMP308314,Naveen,Goswami,Naveen Goswami,Male,2000-07-10,naveen.goswami589@bankai.com,0171302321,54,Finance,Cashier,187.0,2014-07-07,18,37364,Contract,4.7,Active
590,BKAIEMP193298,Ishani,Keer,Ishani Keer,Female,1976-07-16,ishani.keer590@bankai.com,6742336293,26,Customer Service,Credit Analyst,173.0,2025-07-04,14,76282,Permanent,4.0,Active
591,BKAIEMP114800,Vanya,Jaggi,Vanya Jaggi,Female,1972-07-17,vanya.jaggi591@bankai.com,7156627768,56,Compliance,Relationship Manager,507.0,2023-07-05,7,59711,Permanent,3.0,Active
592,BKAIEMP500633,Warda,Bahri,Warda Bahri,Female,1997-07-11,warda.bahri592@bankai.com,6149828246,56,Operations,Loan Officer,221.0,2017-07-06,31,47410,Permanent,3.5,Active
593,BKAIEMP360380,Lucky,Prashad,Lucky Prashad,Male,1982-07-15,lucky.prashad593@bankai.com,1527323008,75,Compliance,Loan Officer,88.0,2026-07-04,28,65728,Permanent,3.3,Active
594,BKAIEMP871861,Sarthak,Rana,Sarthak Rana,Male,1967-07-19,sarthak.rana594@bankai.com,6749160169,33,Corporate Banking,Operations Executive,98.0,2009-07-08,27,31925,Permanent,4.8,Active
595,BKAIEMP105621,Joshua,Pall,Joshua Pall,Male,1989-07-13,joshua.pall595@bankai.com,5066337050,65,Information Technology,Customer Service Executive,391.0,2017-07-06,2,37933,Permanent,2.8,Active
596,BKAIEMP628216,Vedant,Din,Vedant Din,Male,1974-07-17,vedant.din596@bankai.com,3992011669,44,Compliance,Relationship Manager,136.0,2024-07-04,10,65795,Permanent,3.6,Active
597,BKAIEMP975355,Siddharth,Gandhi,Siddharth Gandhi,Male,1988-07-13,siddharth.gandhi597@bankai.com,4488694611,96,Finance,Clerk,441.0,2017-07-06,31,26312,Permanent,4.4,Active
598,BKAIEMP872663,Krish,Kadakia,Krish Kadakia,Male,1974-07-17,krish.kadakia598@bankai.com,4027011686,98,Loans,Credit Analyst,570.0,2006-07-09,20,78835,Permanent,2.9,Active
599,BKAIEMP557629,Gaurang,Prasad,Gaurang Prasad,Male,1998-07-11,gaurang.prasad599@bankai.com,2372817932,64,Retail Banking,Loan Officer,453.0,2015-07-07,29,66798,Permanent,2.8,Active
600,BKAIEMP397917,Gopal,Lad,Gopal Lad,Male,1994-07-12,gopal.lad600@bankai.com,7912141614,22,Human Resources,Cashier,280.0,2008-07-08,13,44191,Permanent,5.0,Active
601,BKAIEMP358114,Kamya,Sridhar,Kamya Sridhar,Female,1974-07-17,kamya.sridhar601@bankai.com,1004090138,87,Corporate Banking,Relationship Manager,337.0,2026-07-04,4,63630,Permanent,4.2,Active
602,BKAIEMP261245,Kiaan,Sunder,Kiaan Sunder,Male,2004-07-09,kiaan.sunder602@bankai.com,5965555356,11,Compliance,Clerk,492.0,2012-07-07,20,32294,Contract,4.0,Active
603,BKAIEMP440698,Rachana,Narayanan,Rachana Narayanan,Female,1969-07-18,rachana.narayanan603@bankai.com,0762091843,17,Operations,Customer Service Executive,50.0,2006-07-09,28,34271,Permanent,2.6,Active
604,BKAIEMP367558,Vyanjana,Varma,Vyanjana Varma,Female,1994-07-12,vyanjana.varma604@bankai.com,3050505739,31,Risk Management,Cashier,92.0,2026-07-04,25,31823,Permanent,4.4,Active
605,BKAIEMP413048,Chaitaly,Pall,Chaitaly Pall,Female,1974-07-17,chaitaly.pall605@bankai.com,7164932898,56,Customer Service,Customer Service Executive,135.0,2015-07-07,7,28149,Permanent,3.8,Active
606,BKAIEMP194604,Chameli,Mitra,Chameli Mitra,Female,1978-07-16,chameli.mitra606@bankai.com,2717833321,48,Information Technology,Cashier,191.0,2013-07-07,27,38959,Permanent,3.8,Inactive
607,BKAIEMP619383,Faris,Narain,Faris Narain,Male,1972-07-17,faris.narain607@bankai.com,4347128715,81,Human Resources,Customer Service Executive,86.0,2017-07-06,9,40342,Permanent,4.8,Active
608,BKAIEMP982416,Bachittar,Oza,Bachittar Oza,Male,1990-07-13,bachittar.oza608@bankai.com,6863341411,67,Risk Management,Relationship Manager,303.0,2008-07-08,19,48127,Permanent,4.8,Active
609,BKAIEMP792956,Girindra,D’Alia,Girindra D’Alia,Male,1969-07-18,girindra.d’alia609@bankai.com,2569040983,33,Finance,Cashier,261.0,2008-07-08,29,27679,Permanent,2.5,Active
610,BKAIEMP147457,Qabil,Date,Qabil Date,Male,2000-07-10,qabil.date610@bankai.com,1608752437,54,Customer Service,Sales Executive,322.0,2008-07-08,25,53727,Permanent,4.2,Active
611,BKAIEMP321321,Lucky,Dhingra,Lucky Dhingra,Male,1994-07-12,lucky.dhingra611@bankai.com,9548149737,11,Information Technology,Clerk,266.0,2023-07-05,11,29107,Permanent,2.5,Active
612,BKAIEMP789666,Ojas,Dua,Ojas Dua,Male,1967-07-19,ojas.dua612@bankai.com,3027642086,93,Compliance,Cashier,311.0,2007-07-09,25,36820,Permanent,4.9,Active
613,BKAIEMP114549,Priya,Raman,Priya Raman,Female,1993-07-12,priya.raman613@bankai.com,1844386125,15,Retail Banking,Assistant Manager,193.0,2026-07-04,8,66856,Permanent,2.9,Active
614,BKAIEMP300188,Vasudha,Gade,Vasudha Gade,Female,2000-07-10,vasudha.gade614@bankai.com,7742333059,39,Compliance,Sales Executive,152.0,2011-07-08,34,43824,Permanent,2.9,Active
615,BKAIEMP120581,Unni,Ganguly,Unni Ganguly,Female,1977-07-16,unni.ganguly615@bankai.com,1572018596,75,Operations,Clerk,207.0,2017-07-06,30,31329,Permanent,3.5,Active
616,BKAIEMP535878,Anay,Dani,Anay Dani,Male,1974-07-17,anay.dani616@bankai.com,6749261764,95,Information Technology,Sales Executive,611.0,2009-07-08,27,39528,Permanent,3.5,Active
617,BKAIEMP343170,Dipta,Dada,Dipta Dada,Female,2002-07-10,dipta.dada617@bankai.com,1783099974,68,Retail Banking,Clerk,433.0,2008-07-08,31,27174,Permanent,3.2,Active
618,BKAIEMP570103,Sanaya,Sule,Sanaya Sule,Female,1978-07-16,sanaya.sule618@bankai.com,4921518260,3,Loans,Relationship Manager,295.0,2020-07-05,22,75752,Permanent,3.1,Active
619,BKAIEMP237529,Zilmil,Suresh,Zilmil Suresh,Female,1987-07-14,zilmil.suresh619@bankai.com,8981312920,93,Risk Management,Cashier,427.0,2006-07-09,29,36804,Permanent,4.5,Active
620,BKAIEMP799459,Darsh,Baral,Darsh Baral,Male,1975-07-17,darsh.baral620@bankai.com,9321840118,17,Loans,Loan Officer,205.0,2021-07-05,5,67255,Permanent,3.5,Inactive
621,BKAIEMP119011,Frederick,Sampath,Frederick Sampath,Male,1983-07-15,frederick.sampath621@bankai.com,3408487297,34,Finance,Relationship Manager,163.0,2021-07-05,3,77995,Permanent,2.7,Active
622,BKAIEMP609990,Henry,Chaudhary,Henry Chaudhary,Male,1989-07-13,henry.chaudhary622@bankai.com,3032432983,44,Finance,Relationship Manager,48.0,2009-07-08,14,62530,Permanent,4.6,Active
623,BKAIEMP559094,Devansh,Sami,Devansh Sami,Male,1976-07-16,devansh.sami623@bankai.com,8446267146,97,Corporate Banking,Relationship Manager,109.0,2007-07-09,3,51676,Permanent,2.6,Active
624,BKAIEMP264660,Balendra,Luthra,Balendra Luthra,Male,1987-07-14,balendra.luthra624@bankai.com,5989262566,91,Compliance,Sales Executive,519.0,2011-07-08,23,54004,Permanent,2.9,Active
625,BKAIEMP560438,Brinda,Madan,Brinda Madan,Female,1979-07-16,brinda.madan625@bankai.com,8186151554,99,Retail Banking,Relationship Manager,252.0,2011-07-08,12,67368,Permanent,2.9,Active
626,BKAIEMP258975,Aashi,Chaudhari,Aashi Chaudhari,Female,1972-07-17,aashi.chaudhari626@bankai.com,3611284971,54,Operations,Cashier,142.0,2013-07-07,15,38546,Permanent,4.7,Active
627,BKAIEMP564077,Lohit,Madan,Lohit Madan,Male,1996-07-11,lohit.madan627@bankai.com,0256258896,99,Retail Banking,Operations Executive,530.0,2024-07-04,1,32778,Permanent,3.5,Active
628,BKAIEMP792244,Kai,Andra,Kai Andra,Male,1996-07-11,kai.andra628@bankai.com,2269405396,74,Retail Banking,Cashier,533.0,2017-07-06,2,38739,Permanent,4.2,Active
629,BKAIEMP108286,Peter,Sidhu,Peter Sidhu,Male,1988-07-13,peter.sidhu629@bankai.com,4683414651,68,Information Technology,Operations Executive,151.0,2014-07-07,22,44620,Permanent,4.7,Active
630,BKAIEMP951266,Chakradhar,Gandhi,Chakradhar Gandhi,Male,1980-07-15,chakradhar.gandhi630@bankai.com,1487068277,100,Operations,Cashier,309.0,2024-07-04,22,26211,Permanent,3.5,Active
631,BKAIEMP397719,Tanmayi,Atwal,Tanmayi Atwal,Female,1992-07-12,tanmayi.atwal631@bankai.com,0685389097,12,Human Resources,Customer Service Executive,566.0,2017-07-06,34,42083,Permanent,4.1,Active
632,BKAIEMP353063,Harita,Borde,Harita Borde,Female,1986-07-14,harita.borde632@bankai.com,2850676251,93,Risk Management,Customer Service Executive,518.0,2023-07-05,16,26964,Permanent,3.1,Active
633,BKAIEMP570534,Daniel,Mannan,Daniel Mannan,Male,1986-07-14,daniel.mannan633@bankai.com,7443096348,74,Retail Banking,Operations Executive,465.0,2016-07-06,7,37736,Permanent,5.0,Active
634,BKAIEMP985517,Widisha,Bhandari,Widisha Bhandari,Female,1967-07-19,widisha.bhandari634@bankai.com,0975451052,30,Finance,Customer Service Executive,307.0,2017-07-06,34,43768,Permanent,4.3,Active
635,BKAIEMP962813,Chandresh,Sankar,Chandresh Sankar,Male,1982-07-15,chandresh.sankar635@bankai.com,3188261702,59,Corporate Banking,Cashier,151.0,2013-07-07,12,38502,Permanent,2.7,Active
636,BKAIEMP809699,Rudra,Prasad,Rudra Prasad,Male,1972-07-17,rudra.prasad636@bankai.com,5628417722,52,Information Technology,Cashier,573.0,2010-07-08,23,37936,Permanent,4.0,Active
637,BKAIEMP867260,Rachita,Issac,Rachita Issac,Female,1979-07-16,rachita.issac637@bankai.com,3402665023,21,Loans,Operations Executive,518.0,2022-07-05,31,45884,Permanent,2.8,Active
638,BKAIEMP577555,Ucchal,Suresh,Ucchal Suresh,Female,1975-07-17,ucchal.suresh638@bankai.com,2568621102,5,Loans,Relationship Manager,573.0,2015-07-07,13,52783,Permanent,3.5,Active
639,BKAIEMP223461,Abeer,Khalsa,Abeer Khalsa,Male,1982-07-15,abeer.khalsa639@bankai.com,5690674471,40,Finance,Assistant Manager,311.0,2017-07-06,9,75922,Permanent,2.9,Active
640,BKAIEMP397252,Faraj,Vaidya,Faraj Vaidya,Male,1992-07-12,faraj.vaidya640@bankai.com,3414363718,24,Compliance,Clerk,3.0,2023-07-05,19,30970,Permanent,4.7,Active
641,BKAIEMP919304,Falan,Karnik,Falan Karnik,Male,1981-07-15,falan.karnik641@bankai.com,2604326093,61,Information Technology,Customer Service Executive,136.0,2022-07-05,21,41540,Permanent,4.4,Active
642,BKAIEMP938663,Samar,Vohra,Samar Vohra,Male,1966-07-19,samar.vohra642@bankai.com,3356708604,86,Information Technology,Operations Executive,420.0,2014-07-07,5,37629,Permanent,3.3,Active
643,BKAIEMP777292,Logan,Panchal,Logan Panchal,Male,2000-07-10,logan.panchal643@bankai.com,3502000534,22,Retail Banking,Cashier,586.0,2006-07-09,17,35120,Permanent,2.8,Active
644,BKAIEMP697944,Chandresh,Sankar,Chandresh Sankar,Male,1972-07-17,chandresh.sankar644@bankai.com,4755411082,25,Compliance,Customer Service Executive,515.0,2026-07-04,3,28941,Permanent,3.8,Active
645,BKAIEMP188759,Quincy,Khanna,Quincy Khanna,Male,1971-07-18,quincy.khanna645@bankai.com,3961129109,78,Finance,Relationship Manager,412.0,2008-07-08,28,47948,Permanent,4.8,Active
646,BKAIEMP432799,Chandran,Borde,Chandran Borde,Male,1981-07-15,chandran.borde646@bankai.com,4738202368,33,Corporate Banking,Assistant Manager,118.0,2023-07-05,33,77753,Permanent,2.9,Active
647,BKAIEMP811572,Qadim,Sen,Qadim Sen,Male,1995-07-12,qadim.sen647@bankai.com,6176880294,8,Information Technology,Loan Officer,334.0,2021-07-05,26,36780,Permanent,3.2,Active
648,BKAIEMP493754,Azaan,Gupta,Azaan Gupta,Male,1998-07-11,azaan.gupta648@bankai.com,7881278686,7,Operations,Credit Analyst,246.0,2007-07-09,16,88406,Permanent,3.8,Active
649,BKAIEMP587402,Ishanvi,Gour,Ishanvi Gour,Female,1970-07-18,ishanvi.gour649@bankai.com,2939087884,53,Corporate Banking,Loan Officer,496.0,2026-07-04,20,61705,Permanent,4.8,Active
650,BKAIEMP358281,Krish,Dani,Krish Dani,Male,1970-07-18,krish.dani650@bankai.com,3083402424,84,Loans,Customer Service Executive,312.0,2008-07-08,6,38328,Permanent,4.6,Active
651,BKAIEMP276358,Devika,Agarwal,Devika Agarwal,Female,1990-07-13,devika.agarwal651@bankai.com,9551842694,69,Risk Management,Relationship Manager,569.0,2012-07-07,34,47738,Permanent,3.7,Active
652,BKAIEMP163098,Pranav,Kanda,Pranav Kanda,Male,1975-07-17,pranav.kanda652@bankai.com,2408916498,35,Information Technology,Clerk,257.0,2014-07-07,0,27757,Permanent,3.0,Active
653,BKAIEMP690433,Nicholas,Luthra,Nicholas Luthra,Male,2001-07-10,nicholas.luthra653@bankai.com,9627365271,39,Corporate Banking,Relationship Manager,405.0,2023-07-05,34,54152,Permanent,5.0,Active
654,BKAIEMP815234,George,Goda,George Goda,Male,1984-07-14,george.goda654@bankai.com,9724042269,82,Customer Service,Customer Service Executive,464.0,2018-07-06,20,33058,Permanent,3.3,Active
655,BKAIEMP777844,Bimala,Sandhu,Bimala Sandhu,Female,2005-07-09,bimala.sandhu655@bankai.com,7618209166,78,Compliance,Cashier,5.0,2026-07-04,8,30686,Permanent,4.7,Active
656,BKAIEMP664814,Anya,Deo,Anya Deo,Female,2004-07-09,anya.deo656@bankai.com,1429001851,86,Compliance,Customer Service Executive,127.0,2015-07-07,4,37333,Permanent,3.4,Active
657,BKAIEMP230824,Vamakshi,Gade,Vamakshi Gade,Female,1976-07-16,vamakshi.gade657@bankai.com,5723084810,48,Operations,Operations Executive,456.0,2026-07-04,0,37258,Permanent,4.4,Active
658,BKAIEMP947684,Neelima,Chauhan,Neelima Chauhan,Female,1991-07-13,neelima.chauhan658@bankai.com,2030366254,30,Compliance,Relationship Manager,372.0,2025-07-04,19,63399,Permanent,4.3,Active
659,BKAIEMP216335,Yatan,Gara,Yatan Gara,Male,1988-07-13,yatan.gara659@bankai.com,3145195151,73,Human Resources,Clerk,506.0,2021-07-05,25,31040,Permanent,4.3,Active
660,BKAIEMP882209,Gaurav,Sangha,Gaurav Sangha,Male,2001-07-10,gaurav.sangha660@bankai.com,9262494514,17,Customer Service,Relationship Manager,584.0,2019-07-06,8,79280,Permanent,3.2,Active
661,BKAIEMP744304,Balvan,Agate,Balvan Agate,Male,1989-07-13,balvan.agate661@bankai.com,2526771196,88,Human Resources,Clerk,465.0,2026-07-04,34,28997,Permanent,4.9,Active
662,BKAIEMP387347,Ojasvi,Datta,Ojasvi Datta,Female,1998-07-11,ojasvi.datta662@bankai.com,6557676952,88,Human Resources,Cashier,478.0,2011-07-08,26,36844,Permanent,2.6,Active
663,BKAIEMP570665,Yuvraj,Yohannan,Yuvraj Yohannan,Male,1985-07-14,yuvraj.yohannan663@bankai.com,8836196893,1,Risk Management,Credit Analyst,200.0,2016-07-06,34,55361,Permanent,4.5,Inactive
664,BKAIEMP362127,Aarav,Jani,Aarav Jani,Male,1993-07-12,aarav.jani664@bankai.com,5872105524,22,Finance,Operations Executive,319.0,2024-07-04,4,50512,Permanent,2.6,Active
665,BKAIEMP981336,Shivansh,Kibe,Shivansh Kibe,Male,1989-07-13,shivansh.kibe665@bankai.com,3021260650,32,Corporate Banking,Sales Executive,485.0,2019-07-06,21,41167,Permanent,4.6,Active
666,BKAIEMP901215,William,Dugar,William Dugar,Male,1999-07-11,william.dugar666@bankai.com,2521310962,81,Compliance,Assistant Manager,593.0,2023-07-05,28,62802,Contract,4.8,Active
667,BKAIEMP165014,Zarna,Mistry,Zarna Mistry,Female,1977-07-16,zarna.mistry667@bankai.com,6570412009,8,Customer Service,Operations Executive,626.0,2006-07-09,8,44150,Permanent,4.2,Active
668,BKAIEMP747288,Abdul,Randhawa,Abdul Randhawa,Male,1979-07-16,abdul.randhawa668@bankai.com,7849843624,30,Information Technology,Cashier,639.0,2026-07-04,6,39857,Permanent,4.5,Active
669,BKAIEMP576133,Dev,Kakar,Dev Kakar,Male,1972-07-17,dev.kakar669@bankai.com,9036289177,43,Information Technology,Cashier,198.0,2023-07-05,1,28364,Permanent,4.3,Active
670,BKAIEMP768324,Gayathri,Bhagat,Gayathri Bhagat,Female,1973-07-17,gayathri.bhagat670@bankai.com,6341115950,33,Finance,Credit Analyst,432.0,2011-07-08,8,79138,Permanent,2.8,Active
671,BKAIEMP783362,Chatresh,Bhattacharyya,Chatresh Bhattacharyya,Male,1983-07-15,chatresh.bhattacharyya671@bankai.com,9043830341,40,Information Technology,Customer Service Executive,555.0,2022-07-05,32,29830,Permanent,4.0,Active
672,BKAIEMP160101,Warhi,Bath,Warhi Bath,Female,1990-07-13,warhi.bath672@bankai.com,5140546835,65,Human Resources,Customer Service Executive,56.0,2013-07-07,9,36266,Permanent,3.0,Active
673,BKAIEMP828531,Chasmum,Narula,Chasmum Narula,Female,1976-07-16,chasmum.narula673@bankai.com,8182096790,77,Finance,Cashier,593.0,2008-07-08,30,35998,Permanent,3.5,Active
674,BKAIEMP620021,Vincent,Brar,Vincent Brar,Male,1991-07-13,vincent.brar674@bankai.com,3322889857,1,Operations,Sales Executive,236.0,2012-07-07,2,50444,Permanent,3.7,Active
675,BKAIEMP315289,Radha,Sankar,Radha Sankar,Female,1980-07-15,radha.sankar675@bankai.com,6339912971,24,Retail Banking,Sales Executive,372.0,2026-07-04,24,32416,Permanent,3.9,Active
676,BKAIEMP146037,Caleb,Tara,Caleb Tara,Male,2004-07-09,caleb.tara676@bankai.com,7524214955,26,Operations,Customer Service Executive,291.0,2021-07-05,23,32174,Permanent,4.3,Active
677,BKAIEMP284630,Victor,Kuruvilla,Victor Kuruvilla,Male,1989-07-13,victor.kuruvilla677@bankai.com,4721970546,13,Retail Banking,Relationship Manager,141.0,2014-07-07,1,52272,Permanent,3.0,Active
678,BKAIEMP652522,Thomas,Peri,Thomas Peri,Male,1966-07-19,thomas.peri678@bankai.com,5168740903,56,Corporate Banking,Cashier,122.0,2022-07-05,10,29285,Permanent,3.0,Active
679,BKAIEMP148439,Charles,Mannan,Charles Mannan,Male,1966-07-19,charles.mannan679@bankai.com,2961367157,76,Operations,Customer Service Executive,549.0,2017-07-06,15,29868,Permanent,2.6,Active
680,BKAIEMP319401,Darika,Chada,Darika Chada,Female,2000-07-10,darika.chada680@bankai.com,1663651559,61,Information Technology,Sales Executive,67.0,2021-07-05,31,46666,Permanent,4.7,Active
681,BKAIEMP437456,Dakshesh,Mallick,Dakshesh Mallick,Male,1982-07-15,dakshesh.mallick681@bankai.com,0827235909,68,Compliance,Customer Service Executive,507.0,2011-07-08,11,33792,Permanent,4.1,Active
682,BKAIEMP574040,Tanveer,Solanki,Tanveer Solanki,Male,1990-07-13,tanveer.solanki682@bankai.com,0306442121,51,Operations,Relationship Manager,314.0,2013-07-07,12,69712,Permanent,4.8,Active
683,BKAIEMP409380,Manthan,Seth,Manthan Seth,Male,1977-07-16,manthan.seth683@bankai.com,8342016542,67,Finance,Relationship Manager,236.0,2008-07-08,5,47696,Permanent,4.1,Active
684,BKAIEMP432420,Wridesh,Soman,Wridesh Soman,Male,1988-07-13,wridesh.soman684@bankai.com,6596089319,49,Retail Banking,Cashier,184.0,2012-07-07,31,32660,Permanent,2.7,Active
685,BKAIEMP774920,Nathan,Atwal,Nathan Atwal,Male,2000-07-10,nathan.atwal685@bankai.com,7275164807,36,Operations,Customer Service Executive,101.0,2023-07-05,34,27337,Permanent,3.9,Active
686,BKAIEMP299903,Chanakya,Bansal,Chanakya Bansal,Male,1967-07-19,chanakya.bansal686@bankai.com,3682963533,18,Human Resources,Loan Officer,268.0,2026-07-04,17,54626,Permanent,3.4,Inactive
687,BKAIEMP594932,Rajata,Babu,Rajata Babu,Female,1973-07-17,rajata.babu687@bankai.com,4817766558,98,Loans,Sales Executive,408.0,2019-07-06,0,37435,Permanent,3.0,Active
688,BKAIEMP857607,Dakshesh,Goda,Dakshesh Goda,Male,1976-07-16,dakshesh.goda688@bankai.com,6528928664,44,Corporate Banking,Customer Service Executive,321.0,2020-07-05,29,39050,Permanent,4.2,Active
689,BKAIEMP245699,Chandran,Chahal,Chandran Chahal,Male,1969-07-18,chandran.chahal689@bankai.com,1096179817,17,Customer Service,Customer Service Executive,10.0,2011-07-08,23,36621,Permanent,3.5,Active
